Institute ID,Institute Name,TLR,RPC,GO,OI,PERCEPTION,City,State,Score,Rank,Year,UG_Students,Total_Students,Capital_Expenditure,Operational_Expenditure,Total_Expenditure,WOS_Publications,WOS_Citations,Scopus_Publications
IR-O-U-0078,Panjab University,48.43,43.18,74.62,60.73,27.56,Chandigarh,Chandigarh,51.23,41,2022,905,905,427454981.6,751686954.7,1253025982,1282.999237,4134.34987,1695.994937
IR-O-U-0497,Amity University,49.57,47.89,70.35,64.17,13.43,Gautam Budh Nagar,Uttar Pradesh,51.07,42,2022,210,210,394984647.8,672752754.6,914095261.1,1298.780209,5119.453826,1470.10663
IR-O-U-0184,"Indian Institute of Technology, Mandi",62.79,37.25,65.56,67.01,12.18,Mandi,Himachal Pradesh,51.05,43,2022,1583.204461,1814.106565,407384967.7,441399442.2,737951411.4,729.4980914,4178.114409,1004.320276
IR-O-I-1441,Saveetha Institute of Medical and Technical Sciences,56.29,43.01,69.46,65.97,5.31,Chennai,Tamil Nadu,50.81,44,2022,1320,1320,399858722.8,1080456852,1275104251,1472.090196,4922.2601,1800.767155
IR-O-U-0025,National Institute of Technology Warangal,57.73,35.23,73.48,55.14,25.15,Warangal,Telangana,50.61,45,2022,1004,1004,445179240.6,672954369.3,877210751,1026.136664,3366.866497,1270.339235
IR-O-U-0027,Osmania University,60.22,30.41,79.98,56.37,17.71,Hyderabad,Telangana,50.6,46,2022,766.2035872,1055.180173,134782798.9,440386514.1,257762337,890.0238497,2558.493234,1255.633744
IR-O-U-0377,"Indian Institute of Science Education & Research, Mohali",63.85,32.08,62.89,71.44,20.57,Mohali,Punjab,50.55,47,2022,1172.910404,1527.28189,244925182.5,457010538.2,1033062994,621.8940165,2275.849919,1299.667261
IR-O-U-0747,Chandigarh University,63.04,22.16,69.27,78.62,31.19,Mohali,Punjab,50.39,48,2022,3240,3240,424447194.4,2002873055,3063902463,648.0055951,1500.380098,868.1864855
IR-O-U-0476,Shanmugha Arts Science Technology & Research Academy,61.35,38.23,67.66,59.74,9.57,Thanjavur,Tamil Nadu,50.33,49,2022,1920,1920,375381920.7,535716709.9,614455513,905.1728048,4486.023332,1440.855994
IR-O-U-0458,Kalasalingam Academy of Research and Education,60.1,26.46,71.2,74.72,22.92,Srivilliputtur,Tamil Nadu,49.97,50,2022,1290,1290,218378064.1,634505194.6,534132122.8,617.62938,2088.962739,687.3978182
IR-O-U-0262,"Mahatma Gandhi University, Kottayam",65.16,36.16,70.48,51.18,2.74,Kottayam,Kerala,49.89,51,2022,1154.405552,726.1698514,187045611.6,402215828.1,452596034.9,1238.657169,4282.707677,1302.631611
IR-O-U-0260,Kerala University,65.23,20.29,94.4,51.07,2.21,Thiruvananthapuram,Kerala,49.87,52,2022,1487.399488,1073.425066,165276120.6,300128858.9,261313592.2,537.6944134,1294.372402,851.6461939
IR-O-U-0435,Alagappa University,61.66,32.63,72.21,51.56,18.45,Karaikudi,Tamil Nadu,49.73,53,2022,1001.71874,961.5468596,154892374,596626137.9,471347654.9,981.3225429,3031.858207,1222.699553
IR-O-U-0235,Mysore University,68.9,16.81,90.68,53.79,4.8,Mysuru,Karnataka,49.71,54,2022,1090.575993,1445.289352,194371452.4,455469277,272420392.7,442.1803838,1103.896768,844.7636223
IR-O-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),61.22,36.63,67.04,56.83,12.6,Vaddeswaram,Andhra Pradesh,49.71,54,2022,3480,3480,390975778.9,628896810.2,782786477.4,725.5045982,3459.257262,1230.323822
IR-O-U-0368,Jawaharlal Institute of Post Graduate Medical Education & Research,68.18,26.11,63.63,68.18,18.81,Puducherry,Pondicherry,49.71,54,2022,735.680658,827.3832373,247633501.9,507168948.5,995575827.3,346.9537347,1858.864122,477.5678592
IR-O-I-1480,Thapar Institute of Engineering and Technology,49.86,44.83,70.57,55.09,16.21,Patiala,Punjab,49.65,57,2022,2265,2265,402081243.4,749267890.3,888648114.1,1111.252286,3943.363686,1327.140976
IR-O-U-0379,Lovely Professional University,56.4,34.71,66.11,69.33,20.57,Phagwara,Punjab,49.54,58,2022,3900,3900,471237249.9,1014002163,1362323471,808.8359143,3363.156045,1372.359062
IR-O-U-0064,"Indian Institute of Technology, Patna",62.04,39.31,62.25,51.98,14.24,Patna,Bihar,49.47,59,2022,951.6021709,871.0272241,226661335.1,797849374.1,847469540,703.8388879,2758.930323,1331.515379
IR-O-U-0222,JSS Academy of Higher Education and Research,68.12,21.4,69.04,69.37,16.97,Mysuru,Karnataka,49.31,60,2022,1366.712598,1335.15066,199600370.8,518052081.9,367830300.8,303.0473864,1413.914981,432.0594512
IR-O-U-0272,Indian Institute of Science Education & Research Bhopal,66.74,29.19,64.82,66.84,8.66,Bhopal,Madhya Pradesh,49.29,61,2022,629.1645632,821.4179086,400606984.6,774228294.7,1111341344,650.7996553,2250.661862,1988.338263
IR-O-U-0329,Symbiosis International,65.62,17.8,74.9,66.57,25.46,Pune,Maharashtra,49.22,62,2022,1726.265464,1273.114495,223778981.9,528752614.8,708337614.4,260.1923667,1112.358767,645.0321426
IR-O-U-0098,Delhi Technological University,57.93,32.46,66.55,57.34,28.71,New Delhi,Delhi,49.03,63,2022,2360,2360,272515614.1,1073670779,1491470502,999.9589723,3061.808619,1364.008658
IR-O-U-0052,Gauhati University,59.42,21.66,89.82,58.19,8.66,Guwahati,Assam,48.98,64,2022,399.8046606,244.6218966,222136472.8,578301063.7,400274016.5,651.4988478,1682.602041,893.2743058
IR-O-U-0355,Indian Institute of Technology Bhubaneswar,53.86,38.2,65.46,60.45,16.97,Bhubaneswar,Odisha,48.46,65,2022,290,290,401662638,872472328.6,1377996136,730.2153258,3322.717967,1384.182095
IR-O-U-0584,"Indian Institute of Engineering Science and Technology, Shibpur",50.01,39.35,70.44,48.26,27.26,Howrah,West Bengal,48.45,66,2022,1052.209943,803.1619383,51086358.74,672930933,1033126910,988.5991411,3309.270016,1437.995582
IR-O-U-0474,Sathyabama Institute of Science and Technology,56.99,29.87,65.82,65.05,23.57,Chennai,Tamil Nadu,48.09,67,2022,2700,2700,264046439.9,1148797713,1539105774,960.4122771,2133.687494,1432.39889
IR-O-U-0334,"Visvesvaraya National Institute of Technology, Nagpur",53.53,39.28,70.53,54.61,6.29,Nagpur,Maharashtra,48.05,68,2022,1152.891274,881.0118473,237287234.3,756064585.6,1144606210,982.3599554,3864.740662,1207.274862
IR-O-U-0253,Cochin University of Science and Technology,57.05,32.57,73.37,51.63,13.02,Cochin,Kerala,48.02,69,2022,763.396413,1673.324848,56341568.15,794033482.2,1096370181,1041.702696,3096.381338,1260.883267
IR-O-I-1357,University of Madras,56.58,32.35,71.3,52.41,18.45,Chennai,Tamil Nadu,48.01,70,2022,720.1407519,778.408623,67659422.17,959000585.7,1209433258,1014.807695,3099.692807,1217.624455
IR-O-U-0006,"Andhra University, Visakhapatnam",54.05,25.8,85.7,53.73,15.04,Visakhapatnam,Andhra Pradesh,47.97,71,2022,0,579.1523151,61969118.69,680526608.9,1040859439,779.6349083,2342.905053,784.0877239
IR-O-U-0577,National Institute of Technology Durgapur,53.96,35.16,70.09,57.15,14.24,Durgapur,West Bengal,47.9,72,2022,790,790,278128420.1,813232439.6,1355497568,993.3842453,3599.441254,1276.530199
IR-O-U-0136,Gujarat University,64.75,18.38,83.3,57.39,3.78,Ahmedabad,Gujarat,47.72,73,2022,636.5151897,2626.496934,114954771.6,525868365.4,128269729.5,240.643528,1023.099404,823.5000534
IR-O-U-0107,Jamia Hamdard,56.93,30.15,70.35,60.93,12.18,New Delhi,Delhi,47.5,74,2022,777.9761516,2293.820419,98074216.76,1048742834,1472872980,998.2840766,2036.398094,1447.011886
IR-O-U-0523,King George`s Medical University,66.33,26.31,63.36,55.83,9.57,Lucknow,Uttar Pradesh,47,75,2022,382.7631357,188.257557,221551612.3,900518860.5,819843692,429.578323,2189.782982,786.3574809
IR-O-U-0055,"National Institute of Technology, Silchar",52.26,36.84,68.43,57.1,6.29,Silchar,Assam,46.76,76,2022,1389.397808,2379.368489,258034899,1043687049,1384160405,925.0544979,3506.325618,1259.105486
IR-O-I-1110,Dr. D. Y. Patil Vidyapeeth,69.78,19.22,64.27,61.3,10.89,Pune,Maharashtra,46.76,76,2022,538.6421066,121.5582516,227082654.8,601345989.2,641391248.6,301.7791988,1162.825203,419.3806382
IR-O-U-0498,Babasheb Bhimrao Ambedkar University,53.54,19.68,82.46,74.59,4.8,Lucknow,Uttar Pradesh,46.39,78,2022,938.0105487,934.9486643,143955175.4,755055873.6,1170443119,540.5930116,1282.792153,718.0397978
IR-O-S-8909,Indian Institute of Management Kozhikode,65.93,15.51,61.55,72.34,23.89,Kozhikode,Kerala,46.36,79,2022,742.4880461,495.9261411,257400266,536173972.6,980258918.7,307.5244951,995.5218982,578.8560196
IR-O-U-0376,Guru Nanak Dev University,51.06,28.73,78.53,56.6,10.01,Amritsar,Punjab,46.31,80,2022,580.412111,554.6309569,153902265.6,828131527.2,1276620971,1038.856876,2837.68004,1549.80339
IR-O-U-0318,Mumbai University,55.16,22.52,82.54,55.95,7.26,Mumbai,Maharashtra,46.15,81,2022,115.7914097,794.7780206,120667707.8,880743480.9,1087793780,779.2748906,1687.228445,847.9939118
IR-O-U-0448,Bharathidasan University,57.72,32.56,61.8,48.1,18.81,Tiruchirappalli,Tamil Nadu,46.14,82,2022,644.3728985,543.4084645,48477188.02,965993478.8,1109546387,865.7486004,2371.189301,1210.240538
IR-O-I-1486,Sri Ramachandra Institute of Higher Education and Research,69.68,17.07,64.33,65.08,6.78,Chennai,Tamil Nadu,46.08,83,2022,540.25671,823.4311853,271006915.6,491186240.3,742590436.5,246.948981,979.0089722,434.4799879
IR-O-U-0196,University of Kashmir,60.58,21.23,79.56,51.37,3.78,Srinagar,Jammu and Kashmir,45.98,84,2022,901.9735535,1950.110594,81482779.22,531756034.7,160044737.9,662.6990784,1622.382795,839.7724438
IR-O-U-0374,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",57.67,27.88,66.39,64.32,4.8,Jalandhar,Punjab,45.85,85,2022,1418.885188,1708.521729,250258848.3,1158360013,1626943943,755.7164416,1430.813126,657.2903599
IR-O-U-0689,All India Institute of Medical Sciences Jodhpur,64.36,26.23,60.4,61.19,4.3,Jodhpur,Rajasthan,45.81,86,2022,738.281283,1772.716703,123255531.8,176948353.7,321598024.7,344.1978112,1283.212813,487.6641024
IR-O-U-0389,Banasthali Vidyapith,53.01,15.98,84.96,75.83,5.31,Banasthali,Rajasthan,45.8,87,2022,930,930,143810294.9,828592155,1241773441,526.622162,1078.603745,802.3706596
IR-O-U-0463,Madurai Kamaraj University,63.33,24.04,65.24,52.47,12.6,Madurai,Tamil Nadu,45.77,88,2022,272.4639877,334.2848505,116137334.2,607047315.4,725281644.1,724.5779368,2165.164337,881.4453655
IR-O-N-10,SVKM`s Narsee Monjee Institute of Management Studies,68.42,17.66,64.52,62.17,7.26,Mumbai,Maharashtra,45.68,89,2022,420,420,244625451.3,474488927.5,655650263.7,270.8216718,1112.183393,415.1677136
IR-O-U-0056,Tezpur University,59.71,27.49,63.29,50.67,16.97,Tezpur,Assam,45.59,90,2022,361,361,87488505.01,644075384.6,889094552.3,735.162807,2159.142324,847.5265684
IR-O-U-0410,Malaviya National Institute of Technology,51.72,38.69,60.72,56.19,3.78,Jaipur,Rajasthan,45.27,91,2022,900,900,294817636.5,824772890.2,1129643485,1033.95717,2734.224481,1252.807414
IR-O-U-0295,Datta Meghe Institute of Medical Sciences,65.25,23.54,59.6,65.38,1.12,Wardha,Maharashtra,45.21,92,2022,88.52368829,0,190492783.4,205156704.4,391141213.9,319.1871253,1139.10039,388.3970499
IR-O-U-0195,University of Jammu,64.9,19.12,74.83,46.63,2.74,Jammu,Jammu and Kashmir,45.11,93,2022,2303.423531,4292.315251,102528681.3,379264953.4,381769259,457.7352154,1182.496111,806.2859465
IR-O-U-0642,Shiv Nadar University,63.53,20.75,64.7,61.38,5.8,Dadri,Uttar Pradesh,44.94,94,2022,812.7100687,1048.123445,229055215.2,501337658.9,691522201.1,616.7480327,1042.05346,576.1711282
IR-O-U-0446,Bharath Institute of Higher Education & Research,56.2,23.15,70.31,64.28,4.3,Chennai,Tamil Nadu,44.73,95,2022,1039.072676,1036.082004,210694627.6,971098054.5,1465160331,777.9991445,1188.924137,781.3865697
IR-O-C-16604,Sri Sivasubramaniya Nadar College of Engineering,53.14,30.69,63.87,52.73,15.04,Kancheepuram,Tamil Nadu,44.69,96,2022,780,780,85576164.53,1208406271,1297391670,870.8136551,1865.860528,1398.196223
IR-O-U-0564,University of Petroleum and Energy Studies,56.69,19.48,60.48,65.01,31.99,Dehradun,Uttarakhand,44.65,97,2022,850,850,228317821.2,1921082620,3133956342,439.5010976,987.9759368,699.7190489
IR-O-U-0215,Bangalore University,58.7,17.38,74.73,57.04,10.45,Bangalore,Karnataka,44.53,98,2022,337.4736993,520.6327748,123898831.5,457541314.6,519964369.9,523.1787538,651.8954582,873.3566671
IR-O-U-0331,Tata Institute of Social Sciences,56.66,10.45,78.36,75.42,11.75,Mumbai,Maharashtra,44.52,99,2022,1498.483185,2091.14445,156541196,1054373534,1151066911,489.3737354,863.2469387,626.1328761
IR-O-U-0249,Visvesvaraya Technological University,58.94,27.28,61.1,58.36,4.3,Belgaum,Karnataka,44.35,100,2022,829.9398065,1071.102654,143600595.1,266553785.9,465294408.4,597.020655,1501.377544,675.964747
IR-O-U-0456,Indian Institute of Technology Madras,86.45,89.88,87.22,63.59,100,Chennai,Tamil Nadu,86.69,1,2023,877,877,1281918583,3798214880,5169949393,3784.122424,12512.43478,4285.072691
IR-O-U-0220,Indian Institute of Science,82.43,88.45,80.57,59.23,97.94,Bengaluru,Karnataka,83.09,2,2023,576.1154109,806.609159,1217688012,3723660274,5113585848,3766.381967,12394.22598,4665.994906
IR-O-I-1074,Indian Institute of Technology Delhi,82.06,85.23,79.21,70.32,90.98,New Delhi,Delhi,82.16,3,2023,1071,1071,1191691790,3666833742,4154264951,3214.587665,12288.39777,3744.445149
IR-O-U-0306,Indian Institute of Technology Bombay,80.71,86.14,84.26,58.76,84.98,Mumbai,Maharashtra,81.28,4,2023,1030,1030,1171259055,3665139032,4069198505,3778.181231,14707.48848,4441.391145
IR-O-I-1075,Indian Institute of Technology Kanpur,85.45,72.94,83.62,60.24,69.84,Kanpur,Uttar Pradesh,77.23,5,2023,927,927,1194236296,2900681352,3268837942,3982.646258,14891.59573,4383.083135
IR-O-N-15,"All India Institute of Medical Sciences, Delhi",76.47,67.75,70.46,72.72,75.23,New Delhi,Delhi,72.14,6,2023,1861.860279,1968.099462,1725975123,2577560178,3242987100,3113.756824,12683.99588,3230.243863
IR-O-U-0573,Indian Institute of Technology Kharagpur,73.29,72.25,76.75,57.44,70.68,Kharagpur,West Bengal,71.82,7,2023,942,942,1172980804,2511593008,2926417487,3186.167617,14156.49799,4150.829634
IR-O-U-0560,Indian Institute of Technology Roorkee,77.69,68,83.15,62.8,50.36,Roorkee,Uttarakhand,71.66,8,2023,1143,1143,1198035248,1880653438,2671701342,3060.920006,15397.0883,4153.681118
IR-O-U-0053,Indian Institute of Technology Guwahati,73.43,66.98,82.95,58.3,42.44,Guwahati,Assam,68.78,9,2023,978,978,1181666323,1565960367,2660317605,3054.83836,15001.07581,4162.415824
IR-O-U-0109,Jawaharlal Nehru University,73.55,46.56,94.89,73.64,50.73,New Delhi,Delhi,67.44,10,2023,537.3209159,1112.918249,1545938386,1934734619,2418737802,3103.120988,13823.21604,3983.914404
IR-O-U-0500,Banaras Hindu University,72.77,49.18,99.64,61.5,45.43,Varanasi,Uttar Pradesh,67.21,11,2023,1231.044828,818.2310154,1120057797,1568392347,2352242869,3229.789115,13790.08233,4233.462869
IR-O-U-0108,"Jamia Millia Islamia,New Delhi",69.38,49.83,93.85,83.41,26.4,New Delhi,Delhi,65.52,12,2023,562.7810633,454.804584,1629104759,654849567.2,2325673199,2181.301546,13822.29244,1646.511556
IR-O-U-0575,Jadavpur University,67.63,53.66,90.61,56.79,41.08,Kolkata,West Bengal,64.3,13,2023,1150,1150,1099209962,1512576245,2302573389,3030.753328,14430.55781,4226.708744
IR-O-U-0013,Indian Institute of Technology Hyderabad,74.38,55.13,73.26,59.03,48.36,Hyderabad,Telangana,64.24,14,2023,425,425,1164368295,1947525563,2458101192,3018.440366,14725.35749,4866.153615
IR-O-U-0436,Amrita Vishwa Vidyapeetham,73.39,50.35,73.93,72.47,35.71,Coimbatore,Tamil Nadu,62.74,15,2023,2580,2580,1597750105,2074508473,2522229416,2914.813091,7785.01048,3433.367534
IR-O-U-0234,Manipal Academy of Higher Education-Manipal,72.87,54.02,77.97,66.1,24.39,Manipal,Karnataka,62.71,16,2023,1910.117442,1502.41863,1199190523,794449308.5,2307196702,606.943483,2181.143962,2081.485105
IR-O-U-0490,Vellore Institute of Technology,55.66,63.59,80.43,62.55,45.71,Vellore,Tamil Nadu,62.7,17,2023,7500,7500,589355524.2,1560477500,2702378849,1384.227985,2848.693372,4460.853676
IR-O-U-0439,Anna University,56.24,64.24,74.58,50.29,62.67,Chennai,Tamil Nadu,62.36,18,2023,2470,2470,336764266.2,1522292983,2699568798,1332.426761,2665.696471,4638.942624
IR-O-U-0496,Aligarh Muslim University,68.87,46.88,94.55,60.04,26.4,Aligarh,Uttar Pradesh,62.27,19,2023,365,365,1106410535,690119502.8,2359121691,1329.993162,3397.332215,1569.467243
IR-O-U-0042,University of Hyderabad,70.46,44.54,83.27,66.58,26.83,Hyderabad,Telangana,60.49,20,2023,1691.782058,257,1650616022,455465954.8,2467877880,1262.724004,3325.20169,1592.278658
IR-O-U-0467,National Institute of Technology Tiruchirappalli,59.68,48.55,76.18,68.33,58.95,Tiruchirappalli,Tamil Nadu,60.43,21,2023,964,964,1760198522,1716986947,2696980642,1388.795159,3866.396727,4155.712219
IR-O-U-0120,University of Delhi,46.65,54.3,97.84,63.98,39.84,Delhi,Delhi,60.24,22,2023,3352.976685,4356.187489,1604812111,1796215324,2524876450,1908.728603,3338.380529,3773.023106
IR-O-U-0570,Calcutta University,66.11,42.3,97.37,53.01,29.33,Kolkata,West Bengal,60.22,23,2023,1378.033768,1503.46655,1571861315,938374926.2,2693712985,1029.28274,3128.058182,1949.105739
IR-O-U-0139,Indian Institute of Technology Gandhinagar,74.59,43.13,69.53,69.14,27.47,Gandhinagar,Gujarat,58.89,24,2023,225,225,471858798.5,1068408390,915680190.8,1261.399821,3310.788974,1935.06534
IR-O-U-0391,Birla Institute of Technology  & Science -Pilani,61.65,56.26,74.65,59.16,25.3,Pilani,Rajasthan,58.76,25,2023,2806,2806,489208086.8,782074082.1,837979188.2,731.8473481,1912.176448,2169.301754
IR-O-U-0363,Siksha `O` Anusandhan,69.78,40.1,73.26,73.35,34.11,Bhubaneswar,Odisha,58.35,26,2023,1860,1860,587482773.7,2349292591,3321740397,1611.756666,3326.714258,3571.416777
IR-O-I-1441,Saveetha Institute of Medical and Technical Sciences,69.83,52.18,71.3,67.38,5.37,Chennai,Tamil Nadu,58.14,27,2023,1320,1320,545641746,673238692.6,589186796.9,1036.014407,4964.240657,2082.254335
IR-O-U-0273,Indian Institute of Technology Indore,66.36,52.71,72.96,60.81,16.1,Indore,Madhya Pradesh,58,28,2023,360,360,497357593.8,790161899.3,654640986.9,926.2273796,4493.102109,1995.713535
IR-O-U-0356,Kalinga Institute of Industrial Technology,69.63,38.02,78.87,80.13,14.39,Bhubaneswar,Odisha,57.52,29,2023,3300,3300,373593920.6,487643898.4,354557126.7,725.3064109,3709.849495,894.5929398
IR-O-U-0304,Homi Bhabha National Institute,73.14,49.45,71.36,54.35,6.08,Mumbai,Maharashtra,57.09,30,2023,683.5235156,497.0547085,338905897.7,742883480.9,549210844.3,923.5667715,5143.046326,1575.1425
IR-O-U-0701,Indian Institute of Technology (Banaras Hindu University) Varanasi,54.83,53.2,75.62,57.38,38.07,Varanasi,Uttar Pradesh,57.08,31,2023,1163,1163,319939641.2,1892885746,1825194224,1241.041667,5210.573548,4994.450661
IR-O-U-0473,S.R.M. Institute of Science and Technology,61.62,47.02,74.95,64.61,23.94,Chennai,Tamil Nadu,56.44,32,2023,5550,5550,483433394.2,467417929.2,712088300.2,1236.272002,3843.025755,1428.559388
IR-O-U-0378,Indian Institute of Technology Ropar,73.68,38.46,66.67,66.44,25.52,Rupnagar,Punjab,56.16,33,2023,370,370,425648670.1,537029559.7,1138683394,754.8147366,3165.707969,1042.905193
IR-O-U-0305,Indian Institute of Science Education & Research Pune,72.45,43.72,63.27,63.57,21.81,Pune,Maharashtra,56.05,34,2023,775.7968146,1224.135495,455344273.7,619391995.6,1173943504,1181.381359,4191.436311,1513.996057
IR-O-U-0323,Savitribai Phule Pune University,60.99,39.3,94.63,51.78,15.82,Pune,Maharashtra,55.78,35,2023,1990.194029,1755.069198,181522421.9,481216379.2,419900706.2,824.0825671,2464.740065,940.9175101
IR-O-U-0447,Bharathiar University,63.1,43.77,78.87,51.98,25.52,Coimbatore,Tamil Nadu,55.58,36,2023,1152.001654,1208.640914,105496282.9,590906835.2,445287592.4,1200.740407,3704.854029,1355.110417
IR-O-U-0357,National Institute of Technology Rourkela,59.99,51.67,72.69,60.11,14.68,Rourkela,Odisha,55.52,37,2023,888,888,419872317.4,742944997,622313343.9,973.4191954,4603.187929,2041.258306
IR-O-U-0237,"National Institute of Technology Karnataka, Surathkal",58.46,45.25,75.59,59.23,33.2,Surathkal,Karnataka,55.47,38,2023,2072.043679,2245.874936,294375782.9,2293324266,3148218306,1864.321078,3757.286169,4459.616076
IR-O-U-0368,Jawaharlal Institute of Post Graduate Medical Education & Research,73.6,32.12,72.32,71.51,20.83,Puducherry,Pondicherry,55.41,39,2023,1396.887917,1388.589082,167327955.6,595685619.8,543236590.9,841.3654402,1691.930016,1126.75457
IR-O-I-1480,Thapar Institute of Engineering and Technology (Deemed-to-be-university),62.01,49.73,72.17,64.05,8.15,Patiala,Punjab,55.17,40,2023,2395,2395,410048969.6,551941306.4,625049942.3,873.3792142,4382.532086,1556.941121
IR-O-U-0308,Institute of Chemical Technology,56.32,49.6,77.89,55.88,15.82,Mumbai,Maharashtra,54.53,41,2023,211,211,249942904.5,886169968.4,932653781.4,734.9979546,3694.151125,1213.966621
